t    dx       dy       dz      rx.ry.rz   resp1       resp2       resp3    resp4       resp5       resp6      resp7    resp8     resp9          
983 0.360993 -0.305485 0.148507 -0.210027 0.284151 -0.12895 -445.163942 -167.580797 -0.21651 -516.831232 140.615945 -0.716821 -3289.051881 -19.14154 3.367725
983.2 0.325136 -0.298867 0.281771 -0.225054 0.247673 -0.149409 -444.966842 -167.527797 -0.190749 -515.083156 140.849997 -0.866307 -3267.096535 -18.773425 3.706085
983.4 0.282956 -0.287703 0.412627 -0.236937 0.209396 -0.167806 -444.690946 -167.512903 -0.180575 -512.986632 141.101443 -0.998766 -3243.631229 -18.299213 3.946661
983.6 0.235023 -0.272027 0.539762 -0.245369 0.16974 -0.183717 -444.35924 -167.534398 -0.180473 -510.516082 141.382529 -1.135813 -3218.573583 -17.71902 4.080844
983.8 0.182042 -0.251953 0.661863 -0.250099 0.129127 -0.196761 -443.983135 -167.573864 -0.186437 -507.707673 141.708904 -1.294254 -3192.152583 -17.024418 4.113513
984 0.124843 -0.227684 0.777628 -0.250939 0.087978 -0.206608 -443.561555 -167.617309 -0.198791 -504.629442 142.093878 -1.481851 -3164.911315 -16.222888 4.024679
984.2 0.064362 -0.199505 0.88578 -0.24777 0.046708 -0.212988 -443.103381 -167.664987 -0.214673 -501.375087 142.546527 -1.696091 -3137.646439 -15.315852 3.818547
984.4 0.001621 -0.167783 0.985077 -0.240547 0.005723 -0.2157 -442.626638 -167.722894 -0.226851 -498.074367 143.072637 -1.924962 -3111.214259 -14.303409 3.508882
984.6 -0.06229 -0.132957 1.074333 -0.229301 -0.034584 -0.214614 -442.150331 -167.790935 -0.229205 -494.869242 143.671785 -2.149339 -3086.379156 -13.191152 3.100502
984.8 -0.12624 -0.095535 1.152428 -0.214138 -0.073833 -0.209676 -441.690712 -167.863193 -0.22085 -491.87717 144.335417 -2.346286 -3063.725731 -11.983016 2.605969
985 -0.189079 -0.056085 1.218329 -0.195244 -0.111665 -0.200913 -441.254708 -167.93858 -0.204712 -489.174141 145.047354 -2.493298 -3043.621981 -10.674957 2.048825
985.2 -0.24966 -0.015222 1.271099 -0.172875 -0.14774 -0.188429 -440.840304 -168.02643 -0.184159 -486.797604 145.787328 -2.572866 -3026.224694 -9.296684 1.422729
985.4 -0.306866 0.0264 1.309921 -0.147359 -0.18174 -0.172405 -440.44516 -168.139524 -0.162554 -484.754764 146.535592 -2.575191 -3011.550053 -7.847588 0.757571
985.6 -0.359631 0.068102 1.334111 -0.119089 -0.213367 -0.153094 -440.067179 -168.283257 -0.144533 -483.038055 147.274166 -2.499649 -2999.597299 -6.343605 0.071231
985.8 -0.406962 0.109192 1.343129 -0.088514 -0.242352 -0.130818 -439.702347 -168.452917 -0.135047 -481.625681 147.984056 -2.353403 -2990.453348 -4.802302 -0.618141
986 -0.447957 0.14898 1.336598 -0.056132 -0.268446 -0.105958 -439.347583 -168.640071 -0.136846 -480.433201 148.645688 -2.147984 -2984.311642 -3.250221 -1.301983
986.2 -0.481825 0.186788 1.314316 -0.022481 -0.29143 -0.078946 -438.990316 -168.838075 -0.149682 -479.370939 149.242441 -1.897368 -2981.356912 -1.697804 -1.947472
986.4 -0.507901 0.221967 1.276262 0.011871 -0.311107 -0.050258 -438.601885 -169.042557 -0.171484 -478.450031 149.765121 -1.614523 -2981.576497 -0.172171 -2.542918
986.6 -0.525655 0.253905 1.22261 0.046338 -0.32731 -0.020401 -438.185919 -169.252464 -0.199535 -477.696298 150.210604 -1.308695 -2984.888309 1.295804 -3.080338
986.8 -0.534705 0.282043 1.153731 0.080325 -0.3399 0.010096 -437.786313 -169.470347 -0.230063 -477.047997 150.579655 -0.98542 -2991.389776 2.685614 -3.541158
987 -0.534823 0.305881 1.070199 0.11324 -0.348765 0.040691 -437.394047 -169.696179 -0.25655 -476.409672 150.879593 -0.646361 -3001.221672 3.964516 -3.924126
987.2 -0.525937 0.324989 0.972791 0.144506 -0.353828 0.070841 -436.930627 -169.924355 -0.270031 -475.823646 151.126455 -0.290573 -3014.429168 5.110682 -4.219116
987.4 -0.508134 0.339016 0.862484 0.173568 -0.355039 0.100008 -436.41406 -170.152655 -0.26389 -475.423187 151.340403 0.082244 -3030.999818 6.101506 -4.420698
987.6 -0.481659 0.347693 0.740453 0.199907 -0.352386 0.127672 -435.962368 -170.376247 -0.239206 -475.295028 151.534725 0.467755 -3051.027407 6.915465 -4.527861
987.8 -0.446907 0.350841 0.608056 0.223048 -0.345893 0.153334 -435.623709 -170.611374 -0.20566 -475.485522 151.713637 0.854887 -3074.681678 7.537744 -4.538464
988 -0.404418 0.348368 0.466829 0.242569 -0.335622 0.176527 -435.317823 -170.915078 -0.17299 -476.051316 151.872678 1.226605 -3101.979647 7.956333 -4.455229
988.2 -0.354871 0.340278 0.318467 0.258104 -0.321677 0.196821 -434.992639 -171.204359 -0.148029 -477.076388 151.999445 1.562716 -3132.753501 8.166071 -4.274776
988.4 -0.299067 0.326665 0.164807 0.269359 -0.304204 0.213828 -434.731791 -171.470747 -0.134481 -478.645065 152.074838 1.844478 -3166.7615 8.164026 -3.999974
988.6 -0.237922 0.307715 0.007809 0.276107 -0.283393 0.227212 -434.633096 -171.734348 -0.129445 -480.78946 152.074243 2.059071 -3203.67076 7.937908 -3.653963
988.8 -0.172447 0.283703 -0.150473 0.2782 -0.259482 0.23669 -434.669608 -172.009021 -0.129923 -483.501179 151.971366 2.201808 -3242.966898 7.517334 -3.209717
989 -0.103737 0.254988 -0.30791 0.275568 -0.232753 0.242039 -434.781569 -172.291229 -0.134819 -486.753044 151.74334 2.275494 -3284.000518 6.897786 -2.695627
989.2 -0.03295 0.222008 -0.462333 0.268223 -0.203534 0.243102 -434.970609 -172.550776 -0.140881 -490.499798 151.37365 2.28807 -3326.106179 6.098796 -2.127251
989.4 0.038713 0.185276 -0.611562 0.256258 -0.172198 0.239793 -435.296398 -172.822689 -0.141374 -494.674645 150.854055 2.249397 -3368.606584 5.12172 -1.521031
989.6 0.110022 0.145375 -0.753437 0.239848 -0.13916 0.232099 -435.771623 -173.129837 -0.126503 -499.178233 150.184281 2.168611 -3410.774615 3.984885 -0.879232
989.8 0.179743 0.102945 -0.885853 0.219246 -0.104869 0.220087 -436.32834 -173.353063 -0.096915 -503.902929 149.371195 2.053133 -3451.861028 2.685983 -0.23228
990 0.246657 0.058677 -1.006794 0.194779 -0.069808 0.203904 -436.912175 -173.512912 -0.059879 -508.7133 148.427572 1.909216 -3491.145016 1.259727 0.444365
990.2 0.309581 0.013304 -1.114366 0.166849 -0.034484 0.183778 -437.536757 -173.613551 -0.019963 -513.444918 147.371809 1.743192 -3527.889374 -0.280672 1.123791
990.4 0.367389 -0.032408 -1.206834 0.135918 0.000578 0.160023 -438.218025 -173.66319 0.023024 -517.955346 146.228107 1.562548 -3561.302224 -1.894301 1.794366
990.6 0.41903 -0.077676 -1.28265 0.102508 0.034846 0.133031 -438.918624 -173.667688 0.071048 -522.101965 145.022906 1.376402 -3590.558996 -3.582374 2.442502
990.8 0.463548 -0.121711 -1.340487 0.067191 0.067793 0.103272 -439.579145 -173.635183 0.123356 -525.717818 143.783587 1.194747 -3614.856195 -5.304054 3.073661
991 0.500103 -0.163727 -1.379268 0.030576 0.098901 0.071285 -440.168349 -173.570388 0.17496 -528.673266 142.540783 1.027669 -3633.462033 -7.044637 3.660665
991.2 0.527982 -0.202962 -1.398185 -0.006695 0.12768 0.037671 -440.691031 -173.468732 0.218725 -530.910482 141.333765 0.883376 -3645.721163 -8.771605 4.199273
991.4 0.546621 -0.238686 -1.396728 -0.043963 0.153673 0.003085 -441.162578 -173.319647 0.249261 -532.51136 140.21531 0.76197 -3651.145213 -10.456785 4.685732
991.6 0.555611 -0.27022 -1.374693 -0.080563 0.176469 -0.031783 -441.589752 -173.117273 0.26671 -533.73521 139.240611 0.655672 -3649.683262 -12.078959 5.099806
991.8 0.554715 -0.296948 -1.332201 -0.115834 0.195713 -0.066219 -442.017757 -172.864026 0.27802 -534.709269 138.447474 0.551986 -3642.080307 -13.606518 5.438431
992 0.54387 -0.318334 -1.269696 -0.149131 0.211116 -0.099502 -442.506639 -172.567841 0.291908 -535.435021 137.847526 0.434819 -3629.648668 -15.020908 5.680262
992.2 0.523197 -0.333933 -1.187951 -0.179841 0.222459 -0.130921 -443.011712 -172.241438 0.313119 -536.030355 137.432848 0.290066 -3613.352201 -16.292471 5.821326
992.4 0.493004 -0.343404 -1.088058 -0.207392 0.2296 -0.159794 -443.49073 -171.8998 0.340537 -536.699849 137.177489 0.10962 -3593.556322 -17.411147 5.845021
992.6 0.45378 -0.346521 -0.971419 -0.231263 0.232479 -0.185487 -444.041302 -171.556356 0.369225 -537.421456 137.041998 -0.106533 -3570.279074 -18.366137 5.737528
992.8 0.406194 -0.343183 -0.839727 -0.251 0.231122 -0.207427 -444.721358 -171.217661 0.393783 -537.917841 136.981897 -0.350139 -3543.222406 -19.139814 5.500306
993 0.351086 -0.333417 -0.69494 -0.266221 0.225633 -0.225125 -445.370471 -170.880018 0.410509 -537.929961 136.966024 -0.607337 -3511.65829 -19.721651 5.13792
993.2 0.289456 -0.317383 -0.539257 -0.276627 0.216203 -0.238183 -445.838611 -170.536836 0.417497 -537.301805 136.985061 -0.860861 -3474.655404 -20.110713 4.649378
993.4 0.222444 -0.295372 -0.375082 -0.282008 0.203098 -0.246308 -446.140638 -170.188291 0.414463 -535.861055 137.047737 -1.092881 -3431.752492 -20.307115 4.035947
993.6 0.151316 -0.267804 -0.204986 -0.282252 0.186656 -0.249323 -446.409251 -169.815553 0.40649 -533.437817 137.176565 -1.287307 -3383.325765 -20.300343 3.324968
993.8 0.077432 -0.235222 -0.031667 -0.277342 0.167282 -0.247169 -446.58561 -169.445134 0.387387 -529.945559 137.402031 -1.432219 -3330.358351 -20.094099 2.531906
994 0.002228 -0.198278 0.142094 -0.267365 0.145436 -0.239909 -446.48809 -169.145656 0.34521 -525.461863 137.756829 -1.521227 -3274.256426 -19.666114 1.68337
994.2 -0.072821 -0.157721 0.31348 -0.252506 0.121627 -0.227725 -446.093346 -168.796716 0.307103 -520.156505 138.268357 -1.553481 -3216.841246 -19.017756 0.78565
994.4 -0.14623 -0.11438 0.479686 -0.233051 0.096399 -0.210913 -445.583279 -168.429423 0.277434 -514.242706 138.952293 -1.532693 -3160.083451 -18.146457 -0.146972
994.6 -0.216538 -0.069145 0.637967 -0.209374 0.07032 -0.189877 -445.035331 -168.055979 0.256321 -507.984115 139.811605 -1.466367 -3105.657794 -17.070972 -1.108087
994.8 -0.282342 -0.022947 0.785689 -0.181939 0.043973 -0.165113 -444.422601 -167.664348 0.247073 -501.640008 140.836282 -1.365335 -3054.741379 -15.806996 -2.078874
995 -0.342331 0.023266 0.920372 -0.151282 0.017939 -0.1372 -443.656546 -167.364587 0.205964 -495.431456 142.006333 -1.242357 -3008.144276 -14.374701 -3.031509
995.2 -0.395317 0.068549 1.03974 -0.118009 -0.007213 -0.106783 -442.798797 -167.136991 0.145522 -489.525882 143.296421 -1.110286 -2966.482016 -12.798813 -3.937552
995.4 -0.440264 0.111985 1.141763 -0.082775 -0.030938 -0.074555 -441.947801 -166.890559 0.113727 -484.059134 144.677777 -0.981013 -2930.157387 -11.129478 -4.790184
995.6 -0.476311 0.152705 1.224697 -0.046275 -0.052731 -0.04124 -441.218436 -166.675151 0.09759 -479.243829 146.123179 -0.864694 -2899.52981 -9.402991 -5.564513
995.8 -0.502799 0.189907 1.287117 -0.009229 -0.072134 -0.007575 -440.481955 -166.504515 0.083056 -475.266372 147.604247 -0.769732 -2875.195411 -7.656872 -6.236311
996 -0.519276 0.222875 1.327951 0.027639 -0.08875 0.02571 -439.807826 -166.387177 0.092338 -472.196962 149.086201 -0.702364 -2858.024535 -5.930063 -6.783688
996.2 -0.525519 0.250993 1.346503 0.063609 -0.102249 0.057904 -439.288045 -166.342362 0.030643 -470.079515 150.520996 -0.66697 -2849.002579 -4.275375 -7.202156
996.4 -0.521524 0.273759 1.342464 0.097986 -0.112381 0.088339 -438.934294 -166.414538 -0.162492 -468.93008 151.847272 -0.659962 -2848.946771 -2.733522 -7.479721
996.6 -0.507516 0.290794 1.315932 0.130117 -0.118974 0.116399 -438.726849 -166.535455 -0.27822 -468.365152 152.991311 -0.670866 -2858.069734 -1.331401 -7.597447
996.8 -0.48393 0.301845 1.267402 0.159396 -0.121945 0.141532 -438.553587 -166.682748 -0.294992 -468.158998 153.889687 -0.686987 -2875.459665 -0.108271 -7.562492
997 -0.451402 0.306794 1.197769 0.185289 -0.121297 0.163268 -438.327026 -166.86463 -0.256857 -468.316917 154.515302 -0.693585 -2899.253659 0.915421 -7.375456
997.2 -0.410753 0.305649 1.108307 0.207333 -0.117117 0.181222 -438.167013 -167.083563 -0.218828 -468.70488 154.861783 -0.678107 -2927.686883 1.722115 -7.04923
997.4 -0.362957 0.298552 1.000647 0.225156 -0.109578 0.195103 -438.159116 -167.328349 -0.209476 -469.101006 154.949555 -0.634378 -2959.591619 2.312199 -6.585836
997.6 -0.309124 0.285762 0.876748 0.238475 -0.098925 0.204716 -438.093706 -167.578676 -0.226103 -469.502166 154.823027 -0.559908 -2994.33886 2.665009 -6.02432
997.8 -0.250466 0.267654 0.738857 0.247107 -0.085475 0.209968 -437.827667 -167.817143 -0.249612 -470.137259 154.533193 -0.455385 -3031.809771 2.801121 -5.364647
998 -0.188269 0.244703 0.589466 0.250968 -0.069603 0.210864 -437.544728 -168.039242 -0.261603 -471.242653 154.120673 -0.323781 -3072.571376 2.72548 -4.631378
998.2 -0.12386 0.217476 0.431264 0.250075 -0.051728 0.207504 -437.471889 -168.244738 -0.256024 -473.023863 153.607509 -0.168962 -3117.588004 2.436628 -3.889446
998.4 -0.058578 0.186613 0.267082 0.244542 -0.03231 0.200079 -437.587086 -168.47393 -0.241806 -475.664557 152.996567 0.003852 -3167.379274 1.948969 -3.146171
998.6 0.006253 0.152812 0.099838 0.234575 -0.011827 0.188864 -437.727023 -168.708454 -0.231025 -479.265241 152.272953 0.187569 -3221.539627 1.271987 -2.416385
998.8 0.069358 0.116816 -0.06752 0.220469 0.00923 0.174203 -437.882561 -168.919197 -0.233073 -483.841668 151.41563 0.373505 -3278.898748 0.426116 -1.710041
999 0.129533 0.079391 -0.232069 0.202595 0.030373 0.156507 -438.223413 -169.134311 -0.246819 -489.248091 150.407724 0.551544 -3337.664965 -0.548004 -1.015991
999.2 0.185668 0.04131 -0.39097 0.181395 0.051129 0.136233 -438.806737 -169.361862 -0.263657 -495.191247 149.245828 0.711186 -3395.441174 -1.632901 -0.349335
999.4 0.236767 0.003338 -0.541516 0.157366 0.071045 0.113876 -439.435411 -169.597728 -0.275226 -501.347508 147.947219 0.843498 -3449.674283 -2.802831 0.279878
999.6 0.28197 -0.033786 -0.681187 0.13105 0.089705 0.089953 -439.964062 -169.837302 -0.2793 -507.362608 146.547633 0.942049 -3498.272859 -4.022675 0.874263
999.8 0.32056 -0.069364 -0.80769 0.103021 0.10673 0.064991 -440.45542 -170.067513 -0.277998 -512.888888 145.097186 1.004066 -3539.897814 -5.28283 1.410703
1000 0.351975 -0.102752 -0.919 0.073874 0.121788 0.039516 -440.97835 -170.297349 -0.275135 -517.72907 143.653457 1.030952 -3573.914946 -6.541454 1.90185
1000.2 0.375817 -0.133369 -1.013392 0.044208 0.134596 0.014038 -441.450299 -170.590264 -0.270748 -521.82129 142.267439 1.027314 -3600.274838 -7.774614 2.339368
1000.4 0.39185 -0.160712 -1.089469 0.014615 0.144923 -0.010956 -441.76913 -170.835899 -0.263985 -525.119513 140.972351 1.00012 -3619.427684 -8.96978 2.70705
1000.6 0.400005 -0.184359 -1.14618 -0.014331 0.152593 -0.035012 -441.952257 -171.028942 -0.258181 -527.608729 139.783711 0.958571 -3632.070739 -10.105577 2.998519
1000.8 0.400367 -0.203972 -1.182833 -0.042087 0.157483 -0.057715 -442.076126 -171.204476 -0.255392 -529.370404 138.707124 0.914373 -3638.689641 -11.140878 3.234423
1001 0.393177 -0.219305 -1.199102 -0.068151 0.159522 -0.078692 -442.154295 -171.3801 -0.256908 -530.520743 137.751799 0.879748 -3639.336037 -12.087152 3.380201
1001.2 0.378815 -0.230201 -1.195024 -0.092069 0.158689 -0.097622 -442.159243 -171.557438 -0.261929 -531.235796 136.938641 0.860852 -3633.818776 -12.926174 3.441255
1001.4 0.357789 -0.236592 -1.17099 -0.113446 0.155011 -0.11423 -442.092169 -171.731254 -0.267702 -531.737247 136.296155 0.857363 -3622.106761 -13.642508 3.42411
1001.6 0.33072 -0.238495 -1.127734 -0.131949 0.148563 -0.128294 -442.029053 -171.902155 -0.270128 -531.973492 135.848257 0.865369 -3604.70404 -14.23301 3.325244
1001.8 0.298326 -0.236006 -1.066307 -0.147314 0.139457 -0.13964 -441.998266 -172.132433 -0.263255 -531.816973 135.610326 0.877359 -3582.463906 -14.690678 3.143384
1002 0.261401 -0.229299 -0.98806 -0.159345 0.127847 -0.148147 -441.870749 -172.369768 -0.240381 -531.317926 135.591917 0.885985 -3555.990127 -15.000717 2.895402
1002.2 0.220801 -0.218614 -0.894603 -0.167922 0.11392 -0.15374 -441.605549 -172.571658 -0.199967 -530.618562 135.785479 0.886634 -3525.720725 -15.166161 2.583732
1002.4 0.177423 -0.204254 -0.787782 -0.172993 0.097894 -0.156394 -441.366933 -172.745481 -0.142264 -529.707595 136.164933 0.877124 -3492.24354 -15.174945 2.227885
1002.6 0.132183 -0.186575 -0.669631 -0.17458 0.080014 -0.15613 -441.249233 -172.89246 -0.073368 -528.427566 136.694689 0.856645 -3456.112605 -15.024771 1.846264
1002.8 0.086003 -0.165983 -0.542341 -0.17277 0.060549 -0.153016 -441.127859 -173.016001 -0.002379 -526.696254 137.344476 0.823462 -3417.625178 -14.722893 1.450226
1003 0.039793 -0.142918 -0.40821 -0.167714 0.039789 -0.147161 -440.868817 -173.120915 0.063026 -524.507857 138.093494 0.774923 -3376.933283 -14.264668 1.048915
1003.2 -0.00557 -0.117855 -0.26961 -0.159623 0.018037 -0.13872 -440.535712 -173.212853 0.117735 -521.82732 138.93069 0.708262 -3334.406414 -13.654209 0.653538
1003.4 -0.04925 -0.091291 -0.128936 -0.148759 -0.004389 -0.127887 -440.271798 -173.281821 0.159286 -518.62227 139.85401 0.622098 -3290.747324 -12.902859 0.264053
1003.6 -0.090469 -0.063737 0.011432 -0.135432 -0.027162 -0.114896 -440.055971 -173.300197 0.18956 -514.928253 140.867073 0.515912 -3246.743277 -12.020373 -0.111115
1003.8 -0.128519 -0.035714 0.149167 -0.119989 -0.049951 -0.100015 -439.757127 -173.254177 0.216902 -510.855807 141.973452 0.391061 -3203.259071 -11.028713 -0.473274
1004 -0.162769 -0.007739 0.282037 -0.102808 -0.072423 -0.083544 -439.363812 -173.157414 0.250384 -506.542036 143.167683 0.251687 -3161.395614 -9.938382 -0.808247
1004.2 -0.192678 0.019678 0.407939 -0.084291 -0.094248 -0.065813 -438.996711 -173.025137 0.289625 -502.127781 144.432551 0.103508 -3122.324368 -8.76852 -1.106906
1004.4 -0.217796 0.046046 0.52493 -0.064854 -0.115103 -0.047169 -438.723614 -172.849984 0.326224 -497.797761 145.741093 -0.047244 -3087.0009 -7.543907 -1.359394
1004.6 -0.237775 0.070898 0.631258 -0.044921 -0.134674 -0.027978 -438.491191 -172.612764 0.356216 -493.753443 147.05755 -0.195444 -3056.100495 -6.300417 -1.572209
1004.8 -0.252369 0.093803 0.725385 -0.024912 -0.152663 -0.008615 -438.25994 -172.31052 0.387098 -490.127603 148.340028 -0.337979 -3030.132582 -5.050345 -1.720462
1005 -0.261438 0.11437 0.806009 -0.005242 -0.168793 0.010546 -438.074694 -171.966223 0.43001 -486.990831 149.549617 -0.472674 -3009.453729 -3.822481 -1.799936
1005.2 -0.264948 0.132257 0.872081 0.013694 -0.182809 0.029134 -437.977271 -171.611287 0.485829 -484.423684 150.657202 -0.597859 -2994.171849 -2.649678 -1.814707
1005.4 -0.262971 0.147176 0.922816 0.031525 -0.194486 0.046794 -437.994226 -171.25344 0.544075 -482.506417 151.642258 -0.713237 -2984.204522 -1.546036 -1.748169
1005.6 -0.255681 0.158899 0.957702 0.047909 -0.203631 0.06319 -438.090677 -170.869132 0.591252 -481.25972 152.490535 -0.818797 -2979.487066 -0.537433 -1.605634
1005.8 -0.243351 0.167265 0.976504 0.062542 -0.210089 0.078014 -438.249809 -170.535393 0.573821 -480.614234 153.191644 -0.913981 -2980.033109 0.352593 -1.391522
1006 -0.226345 0.172178 0.979262 0.075159 -0.213747 0.090991 -438.47378 -170.224224 0.509174 -480.429834 153.73458 -0.996828 -2985.806091 1.11319 -1.104387
1006.2 -0.205116 0.173611 0.966286 0.085544 -0.214537 0.101888 -438.752307 -169.872815 0.449817 -480.540799 154.107723 -1.060973 -2996.582981 1.724034 -0.759324
1006.4 -0.18019 0.171607 0.938147 0.09353 -0.212438 0.110511 -439.006944 -169.517544 0.404925 -480.878839 154.303811 -1.098493 -3011.785105 2.180736 -0.359585
1006.6 -0.152159 0.166276 0.895662 0.099002 -0.207479 0.116716 -439.246154 -169.162215 0.377189 -481.453532 154.322449 -1.103555 -3030.473291 2.475408 0.081198
1006.8 -0.121671 0.157792 0.839878 0.101902 -0.199738 0.120408 -439.532804 -168.788326 0.373519 -482.239355 154.165547 -1.07458 -3051.867642 2.591619 0.532485
1007 -0.089412 0.146391 0.772048 0.102223 -0.189346 0.121543 -439.8808 -168.415475 0.33764 -483.177149 153.841979 -1.016854 -3075.568719 2.538951 0.992508
1007.2 -0.056097 0.132363 0.693608 0.100016 -0.17648 0.120128 -440.212773 -168.125643 0.213405 -484.197126 153.369633 -0.941633 -3101.295704 2.322251 1.439077
1007.4 -0.02245 0.116048 0.606146 0.095383 -0.161361 0.116224 -440.468499 -167.813999 0.111513 -485.382997 152.773479 -0.86155 -3128.880997 1.94184 1.85006
1007.6 0.010804 0.097826 0.511375 0.088481 -0.144255 0.109939 -440.719726 -167.492478 0.05244 -486.890113 152.081043 -0.785227 -3158.324498 1.399598 2.213862
1007.8 0.04296 0.078112 0.411095 0.079509 -0.12546 0.101431 -441.086337 -167.188874 0.018734 -488.75912 151.310791 -0.716433 -3189.669423 0.714487 2.531014
1008 0.073344 0.057344 0.307163 0.068714 -0.105302 0.090903 -441.551318 -166.920392 -0.015471 -490.984826 150.474152 -0.654909 -3222.753704 -0.100413 2.795757
1008.2 0.101327 0.035976 0.201453 0.056378 -0.084132 0.078598 -441.997519 -166.689311 -0.065804 -493.575143 149.579155 -0.597741 -3257.044028 -1.020501 3.011547
1008.4 0.126338 0.014469 0.095824 0.042815 -0.062309 0.064796 -442.409342 -166.493756 -0.118395 -496.485695 148.628767 -0.541724 -3291.686763 -2.029725 3.170729
1008.6 0.147876 -0.006719 -0.007914 0.028365 -0.040201 0.049809 -442.873963 -166.334715 -0.176425 -499.616255 147.624385 -0.485651 -3325.663984 -3.105219 3.272489
1008.8 0.165518 -0.027144 -0.108038 0.013384 -0.018169 0.03397 -443.400334 -166.257844 -0.316011 -502.831151 146.571859 -0.430297 -3357.859322 -4.219978 3.322932
1009 0.178927 -0.046382 -0.202938 -0.001761 0.003437 0.017633 -443.884353 -166.239105 -0.421662 -505.979526 145.482156 -0.377439 -3387.173825 -5.362097 3.308768
1009.2 0.187863 -0.06404 -0.291146 -0.016703 0.024288 0.001158 -444.243779 -166.238503 -0.447455 -508.913028 144.371612 -0.329264 -3412.749362 -6.503259 3.235221
1009.4 0.192179 -0.079763 -0.371362 -0.031079 0.044081 -0.015091 -444.502475 -166.273493 -0.420271 -511.522398 143.262512 -0.286899 -3434.088435 -7.624876 3.103345
1009.6 0.191833 -0.093242 -0.442474 -0.044542 0.062546 -0.030756 -444.72599 -166.345582 -0.379089 -513.753549 142.181625 -0.248573 -3450.996426 -8.714836 2.903544
1009.8 0.18688 -0.104221 -0.503573 -0.056767 0.079449 -0.045497 -444.91111 -166.448398 -0.350918 -515.58996 141.15423 -0.209969 -3463.496814 -9.756786 2.635323
1010 0.177477 -0.112502 -0.553968 -0.067458 0.094598 -0.058993 -444.995103 -166.575927 -0.34404 -517.021085 140.198346 -0.167189 -3471.779764 -10.726109 2.309088
1010.2 0.163877 -0.117949 -0.593187 -0.076353 0.107843 -0.070956 -444.957456 -166.732043 -0.353512 -518.032167 139.326743 -0.117233 -3476.115169 -11.619601 1.915714
1010.4 0.146422 -0.12049 -0.620984 -0.083235 0.119079 -0.081132 -444.83846 -166.9254 -0.369506 -518.635259 138.551682 -0.056345 -3476.688097 -12.419416 1.466323
1010.6 0.125541 -0.120121 -0.637337 -0.087931 0.128242 -0.089311 -444.657721 -167.158516 -0.382864 -518.876355 137.884753 0.019032 -3473.531955 -13.115683 0.965466
1010.8 0.101734 -0.116904 -0.642439 -0.09032 0.135315 -0.095328 -444.423755 -167.427267 -0.390187 -518.807614 137.336879 0.111036 -3466.612431 -13.701122 0.421124
1011 0.075569 -0.110964 -0.636689 -0.090334 0.140317 -0.09907 -444.129046 -167.713292 -0.391662 -518.460906 136.920148 0.218773 -3455.964325 -14.16694 -0.153353
1011.2 0.047661 -0.102488 -0.620677 -0.08796 0.143308 -0.100472 -443.772141 -168.023244 -0.386974 -517.83844 136.645248 0.335767 -3441.821467 -14.502376 -0.741426
1011.4 0.018667 -0.091717 -0.595167 -0.083241 0.144382 -0.099527 -443.36356 -168.418089 -0.370593 -516.936702 136.5203 0.44977 -3424.669518 -14.708098 -1.33242
1011.6 -0.010735 -0.078943 -0.561076 -0.076276 0.143664 -0.096274 -442.906292 -168.805646 -0.337139 -515.783167 136.552444 0.546231 -3405.116822 -14.786954 -1.918017
1011.8 -0.039858 -0.064499 -0.519451 -0.067214 0.141304 -0.090804 -442.39991 -169.17648 -0.285774 -514.44216 136.746013 0.613167 -3383.782518 -14.72788 -2.477105
1012 -0.068023 -0.048751 -0.471445 -0.056254 0.137477 -0.083257 -441.844767 -169.526421 -0.219322 -512.969925 137.099241 0.645128 -3361.291515 -14.537361 -3.006878
1012.2 -0.094578 -0.032088 -0.418289 -0.043642 0.132372 -0.073812 -441.288181 -169.855621 -0.145728 -511.387488 137.603484 0.643586 -3338.222765 -14.224294 -3.503146
1012.4 -0.118906 -0.014916 -0.361264 -0.02966 0.126194 -0.062692 -440.758845 -170.153092 -0.07219 -509.706579 138.245037 0.61497 -3315.033848 -13.797583 -3.957269
1012.6 -0.140447 0.002356 -0.301675 -0.014626 0.119152 -0.050149 -440.231587 -170.448624 -0.005227 -507.9579 139.005603 0.568356 -3292.034764 -13.265024 -4.35819
1012.8 -0.158708 0.019323 -0.240819 0.00112 0.111458 -0.036469 -439.685293 -170.839098 0.053303 -506.149817 139.862919 0.512972 -3269.475386 -12.643167 -4.701238
1013 -0.173272 0.035591 -0.179963 0.017217 0.103322 -0.021957 -439.145425 -171.225855 0.102992 -504.286097 140.792125 0.456327 -3247.646536 -11.94808 -4.97856
1013.2 -0.183812 0.050789 -0.120312 0.033297 0.094944 -0.006939 -438.645533 -171.60079 0.14112 -502.400952 141.767467 0.403829 -3226.905634 -11.19373 -5.182352
1013.4 -0.190095 0.064574 -0.062989 0.048991 0.086513 0.008249 -438.176392 -171.972921 0.166563 -500.550507 142.763223 0.359315 -3207.657519 -10.396959 -5.304236
1013.6 -0.191986 0.076638 -0.00901 0.063936 0.0782 0.023265 -437.728707 -172.342065 0.178168 -498.798641 143.754634 0.325646 -3190.388713 -9.576651 -5.341703
1013.8 -0.189451 0.086713 0.040732 0.077788 0.070156 0.037768 -437.327345 -172.696359 0.176583 -497.209399 144.718126 0.305292 -3175.657575 -8.747561 -5.287072
